action,close,open,high,low,volume,price,time,fast_ema,slow_ema,rsi_14,vwma
hold,152.94500732421875,153.99000549316406,154.50999450683594,152.6199951171875,265523,152.94500732421875,2026-04-14 13:30:00+00:00,0.0,0.0,50.0,152.94500732421875
hold,153.0,152.8350067138672,153.94000244140625,152.8350067138672,6863,153.0,2026-04-14 13:31:00+00:00,0.0,0.0,50.0,152.94639291207528
hold,152.25,153.0,153.30999755859375,151.85000610351562,14796,152.25,2026-04-14 13:32:00+00:00,0.0,0.0,50.0,152.91051381962845
hold,152.3249969482422,151.9499969482422,152.3249969482422,151.41009521484375,16570,152.3249969482422,2026-04-14 13:33:00+00:00,0.0,0.0,50.0,152.8785732412656
hold,153.19000244140625,152.3249969482422,153.19000244140625,152.0,19483,153.19000244140625,2026-04-14 13:34:00+00:00,0.0,0.0,50.0,152.89734464630016
hold,152.91000366210938,152.78500366210938,153.3300018310547,152.6199951171875,23109,152.91000366210938,2026-04-14 13:35:00+00:00,0.0,0.0,50.0,152.8981892897654
hold,152.74000549316406,152.90499877929688,153.2899932861328,152.64999389648438,14854,152.74000549316406,2026-04-14 13:36:00+00:00,0.0,0.0,50.0,152.89168409838916
hold,152.99000549316406,152.64999389648438,153.08999633789062,152.30099487304688,15625,152.99000549316406,2026-04-14 13:37:00+00:00,0.0,0.0,50.0,152.89576100397443
hold,152.77000427246094,153.25999450683594,153.25999450683594,152.75999450683594,4402,152.77000427246094,2026-04-14 13:38:00+00:00,152.7911139594184,0.0,50.0,152.89430889266976
hold,151.89999389648438,152.75,152.97000122070312,151.7899932861328,52712,151.89999389648438,2026-04-14 13:39:00+00:00,152.6128899468316,0.0,50.0,152.77352561749635
hold,151.61000061035156,151.89999389648438,152.24000549316406,151.61000061035156,27019,151.61000061035156,2026-04-14 13:40:00+00:00,152.41231207953558,0.0,50.0,152.7053254375051
hold,151.82000732421875,151.7050018310547,152.02999877929688,151.60000610351562,10309,151.82000732421875,2026-04-14 13:41:00+00:00,152.29385112847223,0.0,50.0,152.6859589570114
hold,151.63519287109375,151.82000732421875,152.5,151.6009979248047,19593,151.63519287109375,2026-04-14 13:42:00+00:00,152.16211947699654,0.0,50.0,152.64401676615094
hold,151.77000427246094,151.6999969482422,151.875,151.57000732421875,6832,151.77000427246094,2026-04-14 13:43:00+00:00,152.08369643608944,0.0,50.0,152.63201882896738
hold,151.8300018310547,151.77999877929688,152.16000366210938,151.77999877929688,8388,151.8300018310547,2026-04-14 13:44:00+00:00,152.0329575150825,0.0,37.371464518158284,152.61872578208823
hold,152.0449981689453,151.67840576171875,152.1199951171875,151.67840576171875,9712,152.0449981689453,2026-04-14 13:45:00+00:00,152.03536564585505,0.0,40.492463964433945,152.60792285341796
hold,151.41000366210938,152.11000061035156,152.14999389648438,151.3800048828125,9017,151.41000366210938,2026-04-14 13:46:00+00:00,151.9102932491059,0.0,34.95232019636238,152.58734073971135
hold,151.22000122070312,151.3925018310547,151.5500030517578,151.0,50554,151.22000122070312,2026-04-14 13:47:00+00:00,151.77223484342537,0.0,33.4764110673314,152.4671996768935
hold,151.32000732421875,151.08509826660156,151.72999572753906,151.08509826660156,36146,151.32000732421875,2026-04-14 13:48:00+00:00,151.68178933958404,0.0,35.0314413435665,152.39938947230092
hold,151.3125,151.30999755859375,151.39999389648438,151.08999633789062,8933,151.3125,2026-04-14 13:49:00+00:00,151.60793147166726,0.0,34.9653652140545,152.3837406043104
hold,151.19500732421875,151.27000427246094,151.35000610351562,150.98609924316406,24652,151.19500732421875,2026-04-14 13:50:00+00:00,151.52534664217757,152.10417829241072,33.88804836221685,151.91390804134804
hold,151.3249969482422,151.08999633789062,151.38999938964844,151.0399932861328,16089,151.3249969482422,2026-04-14 13:51:00+00:00,151.4852767033905,152.03334362475903,36.22909747257612,151.87036622705205
hold,151.75,151.38999938964844,151.80999755859375,151.22999572753906,12496,151.75,2026-04-14 13:52:00+00:00,151.5382213627124,152.0075851134173,43.2986509307892,151.85194125990427
hold,151.8699951171875,151.8300018310547,152.0399932861328,151.77999877929688,18074,151.8699951171875,2026-04-14 13:53:00+00:00,151.6045761136074,151.99507693194187,45.147584821030854,151.83257979933552
hold,151.33999633789062,151.75999450683594,151.75999450683594,151.33999633789062,9484,151.33999633789062,2026-04-14 13:54:00+00:00,151.55166015846405,151.93552415066446,39.0852869185125,151.7502561832408
hold,151.68499755859375,151.5399932861328,151.68499755859375,151.3350067138672,9343,151.68499755859375,2026-04-14 13:55:00+00:00,151.57832763848998,151.91274900593075,44.32594748608434,151.67500149581662
hold,151.72999572753906,151.59500122070312,151.9600067138672,151.55999755859375,10331,151.72999572753906,2026-04-14 13:56:00+00:00,151.6086612562998,151.8961350715315,44.99069826464106,151.63260239217877
hold,151.5500030517578,151.60000610351562,151.7100067138672,151.17010498046875,24166,151.5500030517578,2026-04-14 13:57:00+00:00,151.5969296153914,151.86466852427932,42.78984345915147,151.56958706812483
hold,151.8300018310547,151.39999389648438,152.0500030517578,151.38999938964844,7742,151.8300018310547,2026-04-14 13:58:00+00:00,151.64354405852407,151.86151700671343,47.12315746715776,151.56079219245774
hold,151.72000122070312,151.88999938964844,152.0500030517578,151.6199951171875,14263,151.72000122070312,2026-04-14 13:59:00+00:00,151.6588354909599,151.84865193525795,45.659949387089654,151.51393783306017
